Index,Output,Orbital Period,Transition Duration,Transition Depth,Planet Rad,Planet Eqbm Temp,Stellar Effective Temp,Stellar log g,Stellar Rad,ra,dec,,,,,
264,1,4.79090809,2.603,251.00,1.36,990,5527,4.488,0.866,296.56622,44.105862,,,,,
265,1,31.71981013,4.819,363.00,3.09,743,5869,4.024,1.626,292.92914,48.60281,,,,,
266,1,99.6415962,4.448,953.00,2.64,360,5527,4.488,0.866,296.56622,44.105862,,,,,
267,1,4.708326451,3.16114,7910.00,10.6,1162,5560,4.246,1.21,298.63565,44.17094,,,,,
268,0,16.37198661,3.8449,4150.00,540.37,438,4187,4.656,0.592,298.67862,44.175499,,,,,
269,1,5.392026903,2.9804,1150.00,2.68,850,5198,4.589,0.801,284.43051,44.48053,,,,,
270,1,2.494170338,1.1221,864.00,2.42,1194,5569,4.566,0.829,284.75943,45.599129,,,,,
271,1,6.491682808,4.301,7160.00,9.66,1062,6123,4.413,1.107,285.55481,45.578861,,,,,
272,0,3.044770796,10.0134,1700.00,24.54,1076,5525,4.603,0.753,293.68494,45.51683,,,,,
273,1,3.855603916,3.2179,16700.00,13.61,1212,6033,4.46,1.046,296.39316,45.568562,,,,,
274,0,3.855599139,3.183,1030.00,3.57,1158,5936,4.501,0.965,296.39542,45.56992,,,,,
275,0,38.47876629,5.04169,23500.00,13.26,484,5510,4.539,0.879,288.90222,49.370491,,,,,
276,0,37.60166128,8.30604,59100.00,27.22,606,6140,4.354,1.096,282.30603,44.714661,,,,,
277,1,3.314947362,1.8007,1400.00,3.94,1155,5609,4.481,0.944,293.45483,44.792789,,,,,
278,0,6.71969089,3.0231,970.00,4.37,952,5931,4.479,0.866,301.04956,44.706299,,,,,
279,1,39.6431552,6.5292,15700.00,10.98,472,5231,4.455,0.9,283.97751,44.811562,,,,,
280,0,51.42598578,16.9422,66100.00,29.66,549,6257,4.41,1.147,290.63898,44.806789,,,,,
281,1,21.80451611,3.4097,1140.00,2.6,543,5481,4.629,0.708,291.71732,44.88731,,,,,
282,1,10.28194593,3.4366,1110.00,2.53,680,5196,4.593,0.775,291.84198,44.858089,,,,,
283,1,18.11993039,4.2309,1510.00,2.95,563,5196,4.593,0.775,291.84198,44.858089,,,,,
284,1,3.78402867,1.9012,426.00,1.7,949,5196,4.593,0.775,291.84198,44.858089,,,,,
285,1,5.15448142,3.228,698.00,2.94,964,5431,4.457,0.884,294.84689,45.034409,,,,,
286,0,33.80364366,11.4813,13500.00,20.7,745,5855,3.999,1.796,297.47586,41.114288,,,,,
287,1,5.743469797,3.4412,1240.00,3.13,982,5897,4.531,0.891,291.09235,45.115528,,,,,
288,1,39.4759093,2.968,1010.00,4.06,577,6225,4.45,1.031,291.20804,45.244389,,,,,
289,0,19.97448524,4.23479,40300.00,26.56,700,6108,4.471,0.997,289.72748,45.367661,,,,,
290,1,3.166353562,3.3129,1470.00,3.82,1273,6007,4.47,0.998,286.36011,45.414291,,,,,
291,0,23.89963441,3.81881,21000.00,44.04,652,6192,4.503,0.924,294.71768,45.48576,,,,,
292,1,3.388012244,2.6849,280.00,2.11,1315,5553,4.221,1.25,292.58044,46.097389,,,,,
293,1,5.83909761,3.1915,274.00,2.06,1097,5553,4.221,1.25,292.58044,46.097389,,,,,
294,1,1.620467654,2.1888,160.00,1.57,1681,5553,4.221,1.25,292.58044,46.097389,,,,,
295,1,10.6816951,3.605,308.00,2.3,897,5553,4.221,1.25,292.58044,46.097389,,,,,
296,1,6.104849417,4.6912,2090.00,3.18,784,5085,4.584,0.712,297.04562,46.027359,,,,,
297,1,3.578780566,2.91089,11400.00,10.43,1145,5524,4.421,0.994,289.60797,44.345421,,,,,
298,0,3.187067566,3.119,1040.00,23.88,1079,5450,4.552,0.811,297.78848,45.565418,,,,,
299,1,5.826657508,2.9183,1540.00,4.09,1013,5561,4.362,1.06,288.1647,45.816509,,,,,
300,1,12.41216347,3.739,611.00,2.58,787,5561,4.362,1.06,288.1647,45.816509,,,,,
301,1,18.74649011,3.895,797.00,3.05,686,5561,4.362,1.06,288.1647,45.816509,,,,,
302,1,20.86021229,5.1937,1910.00,5.5,781,6035,4.22,1.257,294.02301,45.853081,,,,,
303,1,42.63427848,6.1998,1720.00,5.22,615,6035,4.22,1.257,294.02301,45.853081,,,,,
304,1,87.6476068,8.871,1010.00,4,484,6035,4.22,1.257,294.02301,45.853081,,,,,
305,1,9.61731426,3.8692,234.00,1.94,1010,6035,4.22,1.257,294.02301,45.853081,,,,,
306,1,9.467821474,2.4327,2240.00,2.13,407,3582,4.807,0.458,283.73203,45.958771,,,,,
307,1,0.893040969,1.0981,742.00,1.24,893,3582,4.807,0.458,283.73203,45.958771,,,,,
308,1,4.942783419,3.25346,11100.00,10.62,1008,5514,4.459,0.978,296.20059,49.140121,,,,,
309,1,20.83426731,4.0454,988.00,2.74,595,5537,4.549,0.88,293.01828,45.914688,,,,,
310,1,9.94602357,3.3862,995.00,3.12,807,5344,4.365,1.013,296.06424,45.976841,,,,,
311,1,1.04562195,1.8955,213.00,1.45,1710,5344,4.365,1.013,296.06424,45.976841,,,,,
312,1,5.71462396,2.336,298.00,1.78,971,5344,4.365,1.013,296.06424,45.976841,,,,,
313,0,102.9641952,15.735,1900.00,39,797,5047,3.066,7.119,296.81772,46.781509,,,,,
314,1,8.14515981,5.073,447.00,3.43,1050,5896,4.197,1.24,290.41327,38.34375,,,,,
315,1,18.9985279,4.529,431.00,43.17,792,5896,4.197,1.24,290.41327,38.34375,,,,,
316,1,4.24439049,3.282,174.00,2.07,1305,5896,4.197,1.24,290.41327,38.34375,,,,,
317,1,90.1240507,11.649,3020.00,7.12,485,6520,4.375,1.215,293.22391,38.033581,,,,,
318,1,28.5742692,4.9427,825.00,2.32,538,5551,4.508,0.812,296.98102,43.209751,,,,,
319,1,856.672115,23.144,858.00,3.87,242,6449,4.232,1.309,287.58679,47.600021,,,,,
320,1,0.689210173,1.6169,195.00,1.32,1943,5630,4.505,0.954,281.55118,47.469959,,,,,
321,1,7.34373964,1.1784,574.00,1.84,839,5757,4.597,0.762,296.23215,47.678959,,,,,
322,0,0.445277068,3.539,187.00,35.74,2562,6167,4.444,1.064,297.10349,47.64357,,,,,
323,0,0.379463865,0.86896,1970.00,59.56,3000,5075,3.892,1.783,290.91119,38.335579,,,,,
324,0,9.88047978,2.78458,18500.00,23.6,860,6113,4.512,0.917,281.66916,42.038639,,,,,
325,0,4.6484156,38.1939,128.00,5.06,2259,6980,3.577,3.482,295.26682,38.61124,,,,,
326,0,17.51201477,1.8248,4510.00,13.66,804,6224,4.33,1.132,287.61633,39.127239,,,,,
327,1,3.9886021,1.7376,674.00,34.39,3145,4813,2.472,13.652,289.09323,49.424484,,,,,
328,1,0.533059312,1.8621,1500.00,133.56,5862,8523,3.559,4.051,286.0192,48.866741,,,,,
329,0,0.525154153,2.1441,748.00,23.61,2073,5582,4.497,0.846,295.09866,41.007038,,,,,
330,0,1.303861044,4.0541,598.00,27.85,1610,5758,4.475,0.902,298.13589,41.332062,,,,,
331,0,0.73452496,6.7,421.00,2.39,878,5767,4.438,1,293.28799,41.560455,,,,,
332,0,2.55549176,9.083,114.00,23.35,1312,5948,4.508,0.901,298.77325,41.214729,,,,,
333,0,2.947376671,2.0911,433.00,403.59,2404,8090,4.002,2.234,292.61194,43.305141,,,,,
334,1,224.7789355,11.1899,3490.00,7.67,333,5873,4.293,1.235,291.65317,44.688271,,,,,
335,0,0.890110752,0.8774,322.00,1.25,1372,4768,4.628,0.711,291.17068,38.008591,,,,,
336,0,5.76573396,2.924,248.00,7.47,1964,5772,3.364,4.434,294.52557,38.204632,,,,,
337,1,7.42608123,3.6379,443.00,2.47,1037,6049,4.353,1.176,292.7131,38.358212,,,,,
338,1,15.9868932,4.158,179.00,1.62,803,6049,4.353,1.176,292.7131,38.358212,,,,,
339,0,0.73094589,4.32,250.00,17.12,1922,5901,4.553,0.848,289.7962,38.351181,,,,,
340,1,18.92537246,3.9835,641.00,13.92,1171,4941,3.317,4.885,286.49042,38.374908,,,,,
341,0,0.933749106,4.256,186.00,3.22,2863,6215,3.849,2.188,292.77588,47.461689,,,,,
342,0,2.037440623,3.442,119.00,1.19,1572,6253,4.415,1.015,295.79526,47.66396,,,,,
343,1,129995.7784,9.408,1470.00,2.99,25,4500,4.572,0.726,296.82162,47.354031,,,,,
344,1,31.5925809,13.566,145.00,1.78,688,5676,4.1,1.487,295.92065,47.448608,,,,,
345,1,17.157236,11.284,110.00,1.55,844,5676,4.1,1.487,295.92065,47.448608,,,,,
346,1,1.97376085,1.82542,30200.00,8.78,753,3807,4.762,0.503,292.0683,38.84227,,,,,
347,1,13.11896244,4.3045,372.00,8.25,1768,7221,3.488,4.24,282.00031,48.542221,,,,,
348,0,4.618767792,5.9957,4400.00,7.48,1170,6013,4.381,1.033,297.31006,49.703041,,,,,
349,1,7.82187328,3.8417,42.20,2.78,2101,7221,3.488,4.24,282.00031,48.542221,,,,,
350,1,53.5057611,10.5616,196.00,2.52,675,6247,4.016,1.762,295.80267,45.988079,,,,,
351,1,2.785821236,3.5599,68.90,1.69,1784,6202,4.026,1.733,287.36182,38.714016,,,,,
352,0,52.56901867,6.7507,26900.00,78.54,737,7240,4.178,1.717,290.94437,38.538868,,,,,
353,0,3.411758679,3.158,571.00,14.71,684,3995,4.71,0.561,298.9917,41.074989,,,,,
354,0,0.525426427,1.0801,325.00,1.45,2069,5791,4.575,0.802,291.82181,41.11269,,,,,
355,1,1.269091415,1.4647,341.00,1.41,1331,5041,4.576,0.766,296.86099,41.09734,,,,,
356,1,2.853133997,1.465,277.00,1.36,1016,5041,4.576,0.766,296.86099,41.09734,,,,,
357,1,6.79685353,3.1702,393.00,2.01,985,6061,4.486,0.97,294.16321,41.451801,,,,,
358,0,8.667822346,4.9658,2120.00,67.37,1303,6266,3.923,1.889,299.39972,45.316051,,,,,
359,1,1.475323222,2.3155,155.00,5.88,2740,4941,3.317,4.885,286.49042,38.374908,,,,,
360,1,4.15246118,2.5755,223.00,7.62,1941,4941,3.317,4.885,286.49042,38.374908,,,,,
361,0,6.7210783,7.46,421.00,2.39,878,5767,4.438,1,291.6069,38.348061,,,,,
362,1,8.7348852,4.49,271.00,1.59,890,5982,4.493,0.96,287.44409,38.088428,,,,,
363,0,10.26547688,3.733,400.00,1.81,770,5699,4.553,0.853,292.27905,38.284531,,,,,
364,1,13.4471791,3.0454,1430.00,5.24,848,6276,4.405,1.041,292.37476,37.630959,,,,,
365,0,3.305577989,2.5903,18000.00,25.89,1027,5534,4.629,0.707,292.07849,38.631481,,,,,
366,0,4.800653901,9.0419,15300.00,16.91,1347,6715,4.347,1.241,296.13391,38.999008,,,,,
367,0,15.06649901,5.9885,36300.00,56.44,932,5751,4.028,1.626,293.92599,38.73798,,,,,
368,0,34.82008158,11.1711,18800.00,11.36,459,5114,4.522,0.784,286.86926,39.103729,,,,,
369,0,0.651784374,2.0141,2780.00,33.65,2090,5555,4.375,1.061,291.99988,38.437698,,,,,
370,0,1.353771892,7.012,1350.00,430.99,4903,4283,2.012,15.76,292.71964,48.852016,,,,,
371,0,18.95491633,24.249,868.00,71.39,1139,6362,3.761,2.534,284.02679,49.415428,,,,,
372,0,4.348866254,3.2797,626.00,2436.69,6421,3598,0.65,101.451,298.80411,40.843563,,,,,
373,0,47.93094546,2.6897,2140.00,68.02,905,8214,4.104,1.938,295.59872,50.720669,,,,,
374,0,3.99751422,3.686,32.80,2.98,2203,5066,3.122,5.324,283.73642,44.71331,,,,,
375,0,1.592633181,5.5605,633.00,1.56,1053,4506,4.626,0.651,291.76196,37.09864,,,,,
376,1,67.5923754,12.249,4160.00,12.1,588,6038,4.082,1.744,295.58658,45.364979,,,,,
377,1,17.02902786,4.645,569.00,2.54,755,5839,4.327,1.067,290.51047,41.24482,,,,,
378,1,6.84619236,3.529,247.00,1.67,1022,5839,4.327,1.067,290.51047,41.24482,,,,,
379,1,67.8321638,7.358,508.00,2.39,476,5839,4.327,1.067,290.51047,41.24482,,,,,
380,1,43.1312147,3.198,448.00,2.39,554,5839,4.327,1.067,290.51047,41.24482,,,,,
381,1,1.224866441,1.7086,196.00,1.54,1741,5553,4.32,1.107,290.60794,41.201092,,,,,
382,1,37.8102649,8.733,570.00,2.33,566,6085,4.451,0.973,289.7767,38.26228,,,,,
383,1,25.93406406,4.6142,415.00,2.48,695,5952,4.287,1.225,291.97617,38.05508,,,,,
384,1,83.4463485,6.536,503.00,2.73,471,5952,4.287,1.225,291.97617,38.05508,,,,,
385,0,7.04710032,2.926,401.00,25.2,986,5766,4.363,1.068,290.13492,38.404221,,,,,
386,1,12.99204853,6.0175,271.00,2.03,866,5765,4.236,1.242,291.42358,38.216591,,,,,
387,0,11.11620211,4.211,4840.00,8.96,853,6122,4.471,0.996,295.29193,38.964588,,,,,
388,0,1.922861499,3.5734,1920.00,5.09,1392,5778,4.531,0.911,291.44507,38.637211,,,,,
389,0,0.635445336,1.8592,2550.00,19,1177,3920,4.7,0.55,285.08026,39.18211,,,,,
390,0,1.665784138,1.8946,2010.00,97.27,2636,6261,3.686,2.789,291.47629,38.50058,,,,,
391,0,55.6639167,23.546,3410.00,34.14,434,5587,4.528,0.853,294.74054,39.015511,,,,,
392,1,52.09081627,8.6388,2890.00,7.14,592,6198,4.237,1.324,300.51712,44.38158,,,,,
393,0,7.1548608,7.694,780.00,7.41,1482,7443,4.166,1.739,289.87411,49.68549,,,,,
394,1,4.28746668,1.5693,790.00,2.29,942,5296,4.576,0.815,291.0488,36.839882,,,,,
395,0,2.002779769,2.231,261.00,1.42,1311,5346,4.44,0.892,298.44775,47.264999,,,,,
396,1,8.18739443,3.0472,518.00,1.92,782,5251,4.494,0.849,291.92596,38.014118,,,,,
397,1,76.0498163,7.158,446.00,1.75,372,5251,4.494,0.849,291.92596,38.014118,,,,,
398,1,3.341799486,2.9254,178.00,1.67,1356,5873,4.293,1.235,291.65317,44.688271,,,,,
399,0,3.3226948,3.568,78.70,15.33,3859,5234,2.41,16.959,288.68259,41.30732,,,,,
400,0,36.97708808,4.737,1270.00,38.6,602,5589,4.193,1.239,288.44287,41.17218,,,,,
401,0,1.851409163,10.232,233.00,20.42,2154,7117,4.176,1.469,293.2735,41.25769,,,,,
402,0,1.303859704,2.8239,36.70,0.98,2393,6802,4.103,1.521,298.13794,41.334358,,,,,
403,0,145.5624926,5.4126,2930.00,40.15,387,6148,4.346,1.095,286.49072,37.489979,,,,,
404,1,3.749105745,1.9826,183.00,1.68,1160,5751,4.447,0.983,290.88467,38.057571,,,,,
405,1,11.08956602,6.2877,148.00,3.51,1422,6353,3.698,2.867,291.03192,38.21196,,,,,
406,1,7.37290344,2.172,205.00,2.67,1004,5973,4.371,1.07,291.65097,38.028179,,,,,
407,0,7.24476126,2.3145,58.00,0.65,837,5370,4.494,0.874,294.49011,38.194126,,,,,
408,1,119.0624882,3.1188,5370.00,10.4,366,5697,4.392,0.92,287.88812,39.078709,,,,,
409,1,8.70798309,2.4904,1420.00,2.01,543,4362,4.722,0.554,293.80441,38.63913,,,,,
410,1,14.8623076,3.161,840.00,1.57,454,4362,4.722,0.554,293.80441,38.63913,,,,,
411,1,4.17634276,2.335,532.00,1.23,694,4362,4.722,0.554,293.80441,38.63913,,,,,
412,1,27.40229859,6.8491,748.00,3.63,734,6198,4.237,1.324,300.51712,44.38158,,,,,
413,1,3.179267286,1.0246,201.00,1.21,1101,5511,4.554,0.857,295.57416,42.806438,,,,,
414,1,10.38122447,2.715,802.00,2.18,672,5095,4.566,0.78,291.36478,37.609169,,,,,
415,1,24.5709023,3.587,764.00,2.82,505,5095,4.566,0.78,291.36478,37.609169,,,,,
416,0,81.221876,4.1135,9880.00,16.59,385,5619,4.536,0.874,296.38229,48.045311,,,,,
417,0,0.817026268,2.0799,1150.00,2.92,1784,5619,4.536,0.874,296.38229,48.045311,,,,,
418,1,3.024092505,2.8021,7770.00,12.14,1489,6063,4.261,1.358,285.24084,46.668251,,,,,
419,0,5.670155713,0.9361,537.00,5.85,341,3337,5.126,0.183,292.26181,41.442554,,,,,
420,1,1.022678654,1.3712,129.00,1.14,1734,5366,4.363,1.02,296.68045,41.38652,,,,,
421,1,12.10968709,6.3461,285.00,2.98,1005,6021,4.093,1.458,293.08463,41.135441,,,,,
422,1,4.75796103,4.66,125.00,1.7,1372,6021,4.093,1.458,293.08463,41.135441,,,,,
423,1,20.4972755,8.536,243.00,2.96,843,6021,4.093,1.458,293.08463,41.135441,,,,,
424,0,13.55480534,2.288,48.30,0.62,679,5370,4.494,0.874,294.49011,38.194126,,,,,
425,0,29.74454668,23.2842,66900.00,20.06,455,4889,4.569,0.788,297.75708,41.680454,,,,,
426,0,14.15402428,4.47001,61600.00,53.25,777,5850,4.404,1.037,290.35294,41.769741,,,,,
427,0,0.844786082,3.5289,2470.00,35.27,1864,5705,4.452,0.915,298.71152,41.635792,,,,,
428,0,0.848483947,1.4451,1910.00,32.11,1908,5941,4.504,0.936,292.23679,41.7393,,,,,
429,0,11.99097576,5.7401,2120.00,37.47,880,6110,4.352,1.072,296.29855,41.602718,,,,,
430,1,53.5292702,5.668,1090.00,2.28,348,4736,4.624,0.708,293.74393,38.939281,,,,,
431,0,0.393726813,2.95,565.00,24.17,2705,6277,4.449,1.031,294.65121,38.636459,,,,,
432,1,2.757584622,0.9267,563.00,1.01,615,3683,4.84,0.424,292.57703,39.12088,,,,,
433,1,0.928310036,1.1899,376.00,1.16,1115,4109,4.672,0.602,291.69247,38.572899,,,,,
434,1,13.48457668,5.0197,654.00,3.39,929,6198,4.237,1.324,300.51712,44.38158,,,,,
435,1,31.8841473,6.122,910.00,3.7,563,5779,4.477,0.974,293.56815,39.03632,,,,,
436,1,16.15811112,6.049,2320.00,86.13,660,5619,4.536,0.874,296.38229,48.045311,,,,,
437,0,67.69213907,51.349,25500.00,175.98,1173,5355,2.754,10.703,293.47363,46.970402,,,,,
438,1,12.06222962,2.0584,300.00,1.62,750,5547,4.451,0.933,296.49612,47.182861,,,,,
439,1,9.93146307,5.678,399.00,2.41,931,5782,4.28,1.22,291.49942,37.05928,,,,,
440,1,21.85362905,3.439,356.00,1.75,618,5830,4.54,0.876,290.72867,37.252651,,,,,
441,1,8.19345065,5.234,115.00,1.74,1144,6021,4.093,1.458,293.08463,41.135441,,,,,
442,0,19.97867,10.168,944.00,6.85,1351,9651,4.229,1.895,299.15353,40.286961,,,,,
443,1,41.8059544,6.057,434.00,2.02,533,5907,4.445,0.973,290.1315,41.3815,,,,,
444,0,15.45158184,2.406,85.30,2.02,1285,7839,4.08,2.069,297.98123,41.44487,,,,,
445,0,89.69816853,5.5418,273000.00,102.08,554,6214,4.021,1.583,299.0209,44.17276,,,,,
446,0,1.187352427,4.999,20700.00,67.35,2251,6424,4.186,1.489,285.06335,44.167885,,,,,
447,0,3.012476582,3.1424,1140.00,65.25,2371,8601,4.137,2.031,294.1434,39.089779,,,,,
448,1,4.77800306,2.7361,473.00,1.85,932,5192,4.489,0.873,299.13922,40.94902,,,,,
449,0,7.814839231,3.0122,2010.00,5.33,903,5887,4.499,0.931,294.02725,41.675968,,,,,
450,0,29.7452499,22.695,779.00,3.6,557,5334,4.372,1.004,297.75311,41.675991,,,,,
451,1,5.32667299,3.4045,611.00,2.26,1007,5831,4.517,0.921,290.21518,41.77597,,,,,
452,0,0.741057213,1.05299,2000.00,26.67,1730,5496,4.592,0.776,291.07126,38.999039,,,,,
453,0,2.988085455,3.68,803.00,21.81,1101,5497,4.577,0.809,294.07071,38.981331,,,,,
454,0,2.783883492,2.4546,904.00,67.17,1934,6028,3.835,2.147,295.94055,38.876389,,,,,
455,0,0.393727296,3.02,904.00,23.05,2216,5628,4.575,0.808,294.61893,38.611889,,,,,
456,1,8.17242644,3.902,864.00,3.29,858,5705,4.499,0.905,293.87363,38.922482,,,,,
457,1,1295.362215,28.297,8710.00,57.82,169,5609,4.346,1.048,291.03217,38.703911,,,,,
458,1,13.0607936,3.215,237.00,1.45,734,5830,4.54,0.876,290.72867,37.252651,,,,,
459,1,4.2989201,2.747,238.00,2.12,1046,5300,4.385,0.986,291.14249,37.061321,,,,,
460,0,25.9518461,14.581,1060.00,22.32,521,5372,4.584,0.796,293.71075,38.983608,,,,,
461,0,25.9518536,14.755,2020.00,24.6,494,5198,4.604,0.742,293.67657,38.991379,,,,,
462,0,5.68628739,17.573,5560.00,4.5,1059,6052,4.442,0.956,290.77863,37.564079,,,,,
463,0,15.66388695,2.4775,5140.00,27.36,1060,5996,3.901,2.221,289.87347,43.203838,,,,,
464,0,4.020628573,4.4085,20900.00,16.94,1232,6210,4.45,1.033,295.03925,44.191059,,,,,
465,1,5.714817603,3.14126,12300.00,9.29,943,5695,4.526,0.842,299.78632,44.16954,,,,,
466,0,185.0228822,4.87326,43500.00,49.82,379,6025,4.237,1.367,296.30942,44.165741,,,,,
467,0,2.897432135,3.1793,1220.00,14.35,2170,5970,3.619,2.994,300.867,44.14529,,,,,
468,1,8.70420525,2.9385,1070.00,2.86,748,5074,4.474,0.863,287.5932,44.17942,,,,,
469,1,8.1280933,3.727,224.00,1.39,875,5831,4.517,0.921,290.21518,41.77597,,,,,
470,1,2.83668931,3.031,166.00,1.19,1242,5831,4.517,0.921,290.21518,41.77597,,,,,
471,1,0.974868896,1.6191,198.00,1.16,1612,5487,4.563,0.832,291.43329,41.703442,,,,,
472,1,4.89721006,1.812,274.00,1.48,904,5093,4.483,0.847,287.27264,41.635559,,,,,
473,0,2.757794163,2.7644,39000.00,20.05,1231,5747,4.514,0.891,282.60336,44.28698,,,,,
474,0,1.914158508,3.2917,7830.00,13.63,1646,6289,4.407,1.118,301.01672,44.233841,,,,,
475,0,3.98216698,2.396,381.00,3.32,1374,5570,4.066,1.548,292.92276,38.47728,,,,,
476,0,0.643794198,1.5662,457.00,19.51,2011,5958,4.561,0.83,292.35287,38.942471,,,,,
477,1,16.08832318,5.731,598.00,3.42,875,6157,4.224,1.33,292.47971,38.514919,,,,,
478,1,10.30067919,4.885,272.00,2.2,1015,6157,4.224,1.33,292.47971,38.514919,,,,,
479,1,35.6757453,7.381,471.00,3.02,671,6157,4.224,1.33,292.47971,38.514919,,,,,
480,1,1.00861677,0.91,421.00,2.39,878,5767,4.438,1,292.47971,38.514919,,,,,
481,0,161.7883271,5.31,87800.00,36.14,375,6018,4.327,1.212,291.38269,37.07299,,,,,
482,1,16.56806842,4.2647,1330.00,2.54,548,4987,4.602,0.716,292.46976,37.567791,,,,,
483,1,47.3329299,2.708,932.00,2.18,386,4987,4.602,0.716,292.46976,37.567791,,,,,
484,0,0.856895349,1.3078,82.20,0.82,1881,6021,4.537,0.873,291.07446,37.744389,,,,,
485,1,40.8065333,13.135,314.00,3.71,772,6207,3.963,2.097,292.04462,37.37624,,,,,
486,1,2.46697039,1.6345,309.00,1.56,1139,5074,4.474,0.863,287.5932,44.17942,,,,,
487,1,2.624234833,1.3874,2610.00,5.11,1164,5340,4.514,0.899,288.0383,50.651611,,,,,
488,1,6.61836309,3.6813,549.00,2.98,1066,5529,4.19,1.294,294.48438,44.166908,,,,,
489,1,107.7214092,8.042,1400.00,4.75,421,5529,4.19,1.294,294.48438,44.166908,,,,,
490,1,92.77779,6.64,359.00,1.92,410,5888,4.444,1.019,294.48438,44.166908,,,,,
491,0,5.251916208,4.9095,10600.00,37.15,952,5542,4.52,0.872,294.99734,44.321388,,,,,
492,1,9.673958488,3.2641,953.00,2.63,736,5192,4.489,0.873,299.13922,40.94902,,,,,
493,0,100.3039228,8.702,5450.00,29.55,313,5055,4.566,0.772,284.51962,44.453941,,,,,
494,0,200.6110335,7.13,421.00,2.39,878,5767,4.438,1,284.51962,44.453941,,,,,
495,0,0.986620248,3.9722,1350.00,43.98,2308,6243,4.176,1.385,301.40067,44.318039,,,,,
496,0,1.63484631,6.11,421.00,2.39,878,5767,4.438,1,298.21188,44.324638,,,,,
497,1,14.12847677,3.685,629.00,2.73,739,5779,4.477,0.974,293.56815,39.03632,,,,,
498,1,48.6478543,5.464,642.00,4.14,489,5779,4.477,0.974,293.56815,39.03632,,,,,
499,1,8.39842977,6.344,340.00,2,984,6309,4.441,1.044,290.0004,38.53989,,,,,
500,1,8.63847391,5.4566,396.00,5.99,1419,5684,3.657,3.046,295.97516,38.94664,,,,,
501,1,422.917678,31.274,1370.00,5.89,292,5796,4.12,1.444,293.95459,38.899971,,,,,
502,1,140.10765,18.503,267.00,3.42,511,6207,3.963,2.097,292.04462,37.37624,,,,,
503,1,3.4815917,1.8069,135.00,1.17,1156,5405,4.374,1.022,290.68225,37.35511,,,,,
504,0,8.360616221,7.5385,28100.00,40.35,1263,5463,3.79,2.445,290.32791,37.726742,,,,,
505,0,1.838514968,2.7391,2720.00,4.86,1426,5751,4.508,0.94,292.89935,37.656059,,,,,
506,1,35.61760233,8.4559,4630.00,5.17,456,5123,4.523,0.779,288.4165,41.0298,,,,,
507,0,1.09206833,1.8596,219.00,1.29,1611,5639,4.551,0.859,295.51108,44.109261,,,,,
508,1,10.12805158,3.517,477.00,1.95,767,5676,4.548,0.82,290.5036,44.143581,,,,,
509,0,1.613001111,2.394,104.00,1.25,1680,5580,4.223,1.205,300.32898,44.151119,,,,,
510,1,3.770551475,3.8077,12400.00,12.05,1302,6322,4.426,1.075,291.27563,47.329491,,,,,
511,0,1.343767797,1.9405,4700.00,18.66,2654,6324,3.8,2.312,299.70078,47.291752,,,,,
512,0,29.12436474,3.4209,6500.00,15.25,356,4457,4.767,0.481,297.39066,47.255711,,,,,
513,0,31.82814583,2.917,4460.00,35.8,564,5908,4.507,0.92,284.99738,44.410198,,,,,
514,0,3.629442796,5.63,427.00,3.28,1434,6506,4.336,1.217,296.29196,44.33226,,,,,
515,0,0.553261874,0.8875,1040.00,97.36,3689,5679,3.565,3.142,301.47577,44.319759,,,,,
516,1,5.72812616,2.0295,643.00,1.38,569,3968,4.714,0.548,282.72406,44.34647,,,,,
517,1,3.75574267,2.2911,417.00,1.58,977,5311,4.588,0.788,287.47742,44.237511,,,,,
518,0,7.44042933,2.991,547.00,2.74,883,5815,4.54,0.877,296.30762,44.21146,,,,,
519,1,6.581477136,3.0896,2320.00,4.56,881,5188,4.4,0.973,297.31598,46.023258,,,,,
520,0,24.66919273,7.03515,7380.00,77.76,1485,5313,2.936,9.327,297.00943,50.372318,,,,,
521,1,2.382652873,1.8888,705.00,2.74,1237,5188,4.4,0.973,297.31598,46.023258,,,,,
522,1,24.66461416,2.8579,2400.00,5.34,567,5188,4.4,0.973,297.31598,46.023258,,,,,
523,1,11.51517167,2.006,1360.00,2.9,657,5177,4.59,0.798,284.68887,46.172249,,,,,
524,1,7.641567589,3.41018,2270.00,4.91,899,5356,4.338,1.055,298.07944,44.746319,,,,,
525,0,30.6113932,3.576,3470.00,19.68,317,3900,4.727,0.534,299.65094,40.973282,,,,,
526,1,7.40742502,3.675,442.00,2.01,938,5922,4.474,0.961,292.26291,37.236992,,,,,
527,0,569.934135,4.1904,18900.00,38.98,296,5367,3.783,2.057,291.69672,37.238041,,,,,
528,0,5.09246539,3.659,254.00,1.17,844,5037,4.547,0.751,291.15338,36.678841,,,,,
529,0,110.6157662,5,421.00,2.39,878,5767,4.438,1,291.35403,36.784519,,,,,
530,0,1.103971357,0.926,318.00,1.37,1471,5409,4.609,0.746,289.71466,47.34222,,,,,
531,1,10.91610834,3.6496,1480.00,3.93,758,5575,4.521,0.932,291.14807,40.669399,,,,,
532,1,3.353732008,1.4598,1260.00,1.65,615,3789,4.781,0.46,299.83041,47.157459,,,,,
533,1,6.877446033,1.3692,1630.00,2.05,484,3789,4.781,0.46,299.83041,47.157459,,,,,
534,1,28.46464804,2.6657,1630.00,1.87,301,3789,4.781,0.46,299.83041,47.157459,,,,,
